query_id;time_horizon;sceanrio_time;profile;query_duration;query_start;query_end;query_status
pyquery_0.1_1e7ea2f0-a892-4c13-ba9f-ee7d4fd08ac8;2D;2018-11-22 19:30:00+01:00;SV;3,0;2018-12-07 15:43:36.736592;2018-12-07 15:43:39.877268;OK
pyquery_0.1_9813e3d1-0355-4b21-8510-2288edfc45a6;2D;2018-11-22 20:30:00+01:00;SV;2,0;2018-12-07 15:43:39.892909;2018-12-07 15:43:41.955471;OK
pyquery_0.1_2ef829a4-1ce3-4d31-b0da-4e9cc4bf981b;2D;2018-11-23 00:30:00+01:00;SV;2,0;2018-12-07 15:43:48.455522;2018-12-07 15:43:50.533661;OK
pyquery_0.1_1182dab3-bc41-4cf7-bf19-14ad188391e6;2D;2018-11-23 01:30:00+01:00;SV;2,0;2018-12-07 15:43:50.549276;2018-12-07 15:43:52.627472;OK
pyquery_0.1_858d3fcd-0834-412b-be1b-109e136b5661;2D;2018-11-23 02:30:00+01:00;SV;3,0;2018-12-07 15:43:52.643065;2018-12-07 15:43:55.705589;OK
pyquery_0.1_ca3be916-2368-486c-82f8-f4d0fa4e184a;2D;2018-11-23 03:30:00+01:00;SV;2,0;2018-12-07 15:43:55.721195;2018-12-07 15:43:57.846234;OK
pyquery_0.1_29f845ca-e602-46c2-9695-0ab6a1deb85a;2D;2018-11-23 04:30:00+01:00;SV;2,0;2018-12-07 15:43:57.861841;2018-12-07 15:43:59.955633;OK
pyquery_0.1_213835b6-66f6-473f-9104-6259ad61bc15;2D;2018-11-23 05:30:00+01:00;SV;4,0;2018-12-07 15:43:59.971232;2018-12-07 15:44:03.080634;OK
pyquery_0.1_340583dc-2f70-4fea-9453-ce75cfef8631;2D;2018-11-23 06:30:00+01:00;SV;2,0;2018-12-07 15:44:03.080634;2018-12-07 15:44:05.143230;OK
pyquery_0.1_156d5d0d-d816-4eb3-8876-c7ee748805ce;2D;2018-11-23 07:30:00+01:00;SV;3,0;2018-12-07 15:44:05.158777;2018-12-07 15:44:08.221342;OK
pyquery_0.1_ffbc7a5b-ec97-4add-89b8-cca94d77b020;2D;2018-11-23 08:30:00+01:00;SV;4,0;2018-12-07 15:44:08.236962;2018-12-07 15:44:12.377601;OK
pyquery_0.1_867aed83-7ebd-41cb-9d2f-0be2a549026b;2D;2018-11-23 09:30:00+01:00;SV;2,0;2018-12-07 15:44:12.377601;2018-12-07 15:44:14.455742;OK
pyquery_0.1_b6eecb4f-7300-4708-85ab-82f26bcf9a0c;2D;2018-11-23 10:30:00+01:00;SV;3,0;2018-12-07 15:44:14.471352;2018-12-07 15:44:17.533878;OK
pyquery_0.1_8c3628dd-fcd7-4d1b-9d5a-1521a19aa86e;2D;2018-11-23 11:30:00+01:00;SV;3,0;2018-12-07 15:44:17.533878;2018-12-07 15:44:20.612044;OK
pyquery_0.1_0ae3cd44-f92d-4e53-88f2-a31eff41fa4e;2D;2018-11-23 12:30:00+01:00;SV;3,0;2018-12-07 15:44:20.612044;2018-12-07 15:44:23.690188;OK
pyquery_0.1_3430c35e-ce67-43f6-b027-c96d15fc9c9c;2D;2018-11-23 13:30:00+01:00;SV;3,0;2018-12-07 15:44:23.705807;2018-12-07 15:44:26.768352;OK
pyquery_0.1_38e1ad72-ccb3-4c26-b133-fcc686017375;2D;2018-11-24 00:30:00+01:00;SV;4,0;2018-12-07 15:44:58.659283;2018-12-07 15:45:02.737408;OK
pyquery_0.1_f3c7ff8b-160b-4b8d-b391-52dd69c944cb;2D;2018-11-24 01:30:00+01:00;SV;2,0;2018-12-07 15:45:02.753021;2018-12-07 15:45:04.831204;OK
pyquery_0.1_bf8b80df-250a-4801-8dee-61e6423b2d52;2D;2018-11-24 02:30:00+01:00;SV;3,0;2018-12-07 15:45:04.846809;2018-12-07 15:45:07.915280;OK
pyquery_0.1_909ff5ab-e406-48ef-80e3-20a9a41a76a3;2D;2018-11-24 03:30:00+01:00;SV;3,0;2018-12-07 15:45:07.930911;2018-12-07 15:45:10.170947;OK
pyquery_0.1_d15a42ef-cd4e-45c4-8ad0-144b81012ab6;2D;2018-11-24 04:30:00+01:00;SV;2,0;2018-12-07 15:45:10.186563;2018-12-07 15:45:12.253330;OK
pyquery_0.1_92953f0d-baed-4ca8-8e77-a4d4ed4ef033;2D;2018-11-24 05:30:00+01:00;SV;2,0;2018-12-07 15:45:12.268939;2018-12-07 15:45:14.347130;OK
pyquery_0.1_0300749e-fa64-4c69-803f-a89cb7da01f1;2D;2018-11-24 06:30:00+01:00;SV;2,0;2018-12-07 15:45:14.362716;2018-12-07 15:45:16.456498;OK
pyquery_0.1_6e3db9af-cb78-48d2-a54e-7b3df88be4d0;2D;2018-11-24 07:30:00+01:00;SV;3,0;2018-12-07 15:45:16.472098;2018-12-07 15:45:19.612801;OK
pyquery_0.1_51976241-8ed8-4d82-bce9-03f1f12a02f0;2D;2018-11-24 08:30:00+01:00;SV;3,0;2018-12-07 15:45:19.628385;2018-12-07 15:45:22.753404;OK
pyquery_0.1_8db303dc-9fc6-490d-876a-fe221b0e0d0c;2D;2018-11-24 09:30:00+01:00;SV;3,0;2018-12-07 15:45:22.769028;2018-12-07 15:45:25.847226;OK
pyquery_0.1_46639c58-883e-411c-a998-7b044fec36b3;2D;2018-11-24 10:30:00+01:00;SV;3,0;2018-12-07 15:45:25.862827;2018-12-07 15:45:28.978857;OK
pyquery_0.1_eddb9e5e-d7e3-43fa-bea4-c43a96390478;2D;2018-11-24 11:30:00+01:00;SV;4,0;2018-12-07 15:45:28.992867;2018-12-07 15:45:32.059956;OK
pyquery_0.1_ce307f64-5be8-48bc-8b98-2911821a9b5a;2D;2018-11-24 12:30:00+01:00;SV;3,0;2018-12-07 15:45:32.068957;2018-12-07 15:45:35.157462;OK
pyquery_0.1_e145debb-19c7-459f-8d4e-6d1ef013eaec;2D;2018-11-24 13:30:00+01:00;SV;4,0;2018-12-07 15:45:35.157462;2018-12-07 15:45:39.235625;OK
pyquery_0.1_658e5439-4904-4dcc-bf4a-ba6a71e15aa5;2D;2018-11-24 14:30:00+01:00;SV;2,0;2018-12-07 15:45:39.251247;2018-12-07 15:45:41.329398;OK
pyquery_0.1_2cabd840-c96f-41bb-a902-369900f9af59;2D;2018-11-24 15:30:00+01:00;SV;2,0;2018-12-07 15:45:41.345012;2018-12-07 15:45:43.407539;OK
pyquery_0.1_da0663a4-0ea1-44b7-b0dc-7ae538da794c;2D;2018-11-24 16:30:00+01:00;SV;2,0;2018-12-07 15:45:43.423157;2018-12-07 15:45:45.485693;OK
pyquery_0.1_d5a1f2c2-4188-4a52-ae0b-b122330ce2c1;2D;2018-11-25 00:30:00+01:00;SV;2,0;2018-12-07 15:46:07.126487;2018-12-07 15:46:09.189017;OK
pyquery_0.1_49d078b5-b84a-4d5a-a212-b3818f313117;2D;2018-11-25 01:30:00+01:00;SV;3,0;2018-12-07 15:46:09.204615;2018-12-07 15:46:12.267206;OK
pyquery_0.1_45fd55fe-68db-41ab-986a-88cddf640aaa;2D;2018-11-25 02:30:00+01:00;SV;2,0;2018-12-07 15:46:12.282766;2018-12-07 15:46:14.392158;OK
pyquery_0.1_05f3e0a8-7ed0-499e-a617-e2db52a9b3bc;2D;2018-11-25 03:30:00+01:00;SV;2,0;2018-12-07 15:46:14.407784;2018-12-07 15:46:16.501580;OK
pyquery_0.1_2a527a31-402a-4a46-b90e-9ec9d49ffab8;2D;2018-11-25 04:30:00+01:00;SV;3,0;2018-12-07 15:46:16.517195;2018-12-07 15:46:19.642203;OK
pyquery_0.1_79bd508e-60b7-4d0f-9bfb-2b89828b16b5;2D;2018-11-25 05:30:00+01:00;SV;3,0;2018-12-07 15:46:19.657828;2018-12-07 15:46:22.736019;OK
pyquery_0.1_4df67d43-96b1-41f0-ab4c-e2be9f816351;2D;2018-11-25 06:30:00+01:00;SV;2,0;2018-12-07 15:46:22.736019;2018-12-07 15:46:24.814163;OK
pyquery_0.1_369aa3ae-c2ba-4166-a8da-d55705b0dea1;2D;2018-11-25 07:30:00+01:00;SV;3,0;2018-12-07 15:46:24.829771;2018-12-07 15:46:27.970416;OK
pyquery_0.1_d42f9844-dd1a-4d0a-8b8c-7c1663d40f32;2D;2018-11-25 08:30:00+01:00;SV;3,0;2018-12-07 15:46:27.986044;2018-12-07 15:46:30.079795;OK
pyquery_0.1_e11537ae-65e6-4c8b-a601-baab714254e8;2D;2018-11-25 09:30:00+01:00;SV;3,0;2018-12-07 15:46:30.079795;2018-12-07 15:46:33.282958;OK
pyquery_0.1_d085afce-ae21-43e8-8113-1051d8ba03a0;2D;2018-11-25 10:30:00+01:00;SV;5,0;2018-12-07 15:46:33.298637;2018-12-07 15:46:38.376759;OK
pyquery_0.1_76efd9e0-fe14-4376-b69d-a51fe59da7d0;2D;2018-11-25 11:30:00+01:00;SV;2,0;2018-12-07 15:46:38.392367;2018-12-07 15:46:40.517396;OK
pyquery_0.1_1ff529c4-6b8b-47e0-a810-1504f87c887c;2D;2018-11-25 12:30:00+01:00;SV;4,0;2018-12-07 15:46:40.533016;2018-12-07 15:46:44.595555;OK
pyquery_0.1_df7a4e3e-6f13-406e-bfaf-d795da2620aa;2D;2018-11-25 13:30:00+01:00;SV;3,0;2018-12-07 15:46:44.595555;2018-12-07 15:46:47.673751;OK
pyquery_0.1_efea50bc-17c2-4d4f-a351-d4ecdff95714;2D;2018-11-25 14:30:00+01:00;SV;2,0;2018-12-07 15:46:47.689323;2018-12-07 15:46:49.767467;OK
pyquery_0.1_d1ab6b63-4caa-456d-ac23-298d6e3b1a33;2D;2018-11-25 15:30:00+01:00;SV;2,0;2018-12-07 15:46:49.767467;2018-12-07 15:46:51.845628;OK
pyquery_0.1_fd1371a1-58e6-442c-bec2-972692768d91;2D;2018-11-26 00:30:00+01:00;SV;2,0;2018-12-07 15:47:16.767693;2018-12-07 15:47:18.830218;OK
pyquery_0.1_0df53f9f-c531-46e2-837d-868e07475745;2D;2018-11-26 01:30:00+01:00;SV;3,0;2018-12-07 15:47:18.830218;2018-12-07 15:47:21.908396;OK
pyquery_0.1_91cce0dc-096d-486c-885f-76ff188abd1e;2D;2018-11-26 02:30:00+01:00;SV;4,0;2018-12-07 15:47:21.923988;2018-12-07 15:47:25.033456;OK
pyquery_0.1_67b04de5-93c9-41c0-840d-4a4539a4d884;2D;2018-11-26 03:30:00+01:00;SV;2,0;2018-12-07 15:47:25.049018;2018-12-07 15:47:27.142784;OK
pyquery_0.1_b3c2e28b-763a-4d74-8073-1fba481a9f24;2D;2018-11-26 04:30:00+01:00;SV;2,0;2018-12-07 15:47:27.158421;2018-12-07 15:47:29.220942;OK
pyquery_0.1_5d6215ee-4f55-4518-8a8f-b931d672830f;2D;2018-11-26 05:30:00+01:00;SV;2,0;2018-12-07 15:47:29.236553;2018-12-07 15:47:31.299085;OK
pyquery_0.1_b1ae5db5-f313-458b-8047-bed45f0017f8;2D;2018-11-26 06:30:00+01:00;SV;3,0;2018-12-07 15:47:31.314694;2018-12-07 15:47:34.392874;OK
pyquery_0.1_1842873e-39d1-4e56-b1f1-ae618fcc4a11;2D;2018-11-26 07:30:00+01:00;SV;1,0;2018-12-07 15:47:34.408514;2018-12-07 15:47:35.533499;OK
pyquery_0.1_e9eb6c5c-4fd0-45f8-97a5-cf22019ce2f2;2D;2018-11-26 08:30:00+01:00;SV;3,0;2018-12-07 15:47:35.549116;2018-12-07 15:47:38.611648;OK
pyquery_0.1_c8e76795-e225-44e4-bb3c-c77612f5b7f2;2D;2018-11-27 00:30:00+01:00;SV;3,0;2018-12-07 15:48:19.799506;2018-12-07 15:48:22.877626;OK
pyquery_0.1_ffafed16-730b-4adb-a581-daef4cf94c8e;2D;2018-11-27 01:30:00+01:00;SV;2,0;2018-12-07 15:48:22.893248;2018-12-07 15:48:24.971392;OK
pyquery_0.1_7f0378e7-f33a-4460-a63c-db5b9e6b80b9;2D;2018-11-27 02:30:00+01:00;SV;4,0;2018-12-07 15:48:24.987011;2018-12-07 15:48:28.112040;OK
pyquery_0.1_2328a22a-881e-404a-bb17-e9ef75f59c36;2D;2018-11-27 03:30:00+01:00;SV;2,0;2018-12-07 15:48:28.112040;2018-12-07 15:48:30.190181;OK
pyquery_0.1_a1965549-6929-42ab-bf47-809eedade701;2D;2018-11-27 04:30:00+01:00;SV;3,0;2018-12-07 15:48:30.205835;2018-12-07 15:48:33.315276;OK
pyquery_0.1_77f42523-3a1d-4688-97ac-27ffc6b5ed46;2D;2018-11-27 05:30:00+01:00;SV;4,0;2018-12-07 15:48:33.330868;2018-12-07 15:48:37.409018;OK
pyquery_0.1_dca4874e-3830-40c2-8e6e-c73d8423cf59;2D;2018-11-27 06:30:00+01:00;SV;2,0;2018-12-07 15:48:37.409018;2018-12-07 15:48:39.471530;OK
pyquery_0.1_47aa102c-f035-44dc-9706-b84a6f67a391;2D;2018-11-27 07:30:00+01:00;SV;2,0;2018-12-07 15:48:39.487138;2018-12-07 15:48:41.549686;OK
pyquery_0.1_6dc6559d-ad81-4718-8411-b53636651ca4;2D;2018-11-27 08:30:00+01:00;SV;4,0;2018-12-07 15:48:41.565285;2018-12-07 15:48:45.643490;OK
pyquery_0.1_08036ba9-fd22-4092-b4c9-4be206774a06;2D;2018-11-27 09:30:00+01:00;SV;3,0;2018-12-07 15:48:45.643490;2018-12-07 15:48:48.721627;OK
pyquery_0.1_4e601b96-a1a5-4a8f-960f-76a49bcd23ef;2D;2018-11-27 10:30:00+01:00;SV;3,0;2018-12-07 15:48:48.737218;2018-12-07 15:48:51.862259;OK
pyquery_0.1_0feedfad-2f36-44fe-8cc6-27bb5c8f0b64;2D;2018-11-27 11:30:00+01:00;SV;3,0;2018-12-07 15:48:51.893537;2018-12-07 15:48:54.971657;OK
pyquery_0.1_1888df73-eb68-4e66-98a9-437437a549cd;2D;2018-11-27 12:30:00+01:00;SV;6,0;2018-12-07 15:48:54.987273;2018-12-07 15:49:00.081081;OK
pyquery_0.1_dfac4558-3102-4cd3-8646-bcf09cc4a223;2D;2018-11-27 13:30:00+01:00;SV;3,0;2018-12-07 15:49:00.096690;2018-12-07 15:49:03.221730;OK
pyquery_0.1_efff2962-95da-4850-af88-fd96b849ccb9;2D;2018-11-27 14:30:00+01:00;SV;3,0;2018-12-07 15:49:03.221730;2018-12-07 15:49:06.315527;OK
pyquery_0.1_efa91c91-4306-4291-b170-5b608e2c66b3;2D;2018-11-27 15:30:00+01:00;SV;2,0;2018-12-07 15:49:06.331120;2018-12-07 15:49:08.409266;OK
